Date,ID,Target
10/15/2014,399,950
10/15/2014,400,1923
10/15/2014,401,1376
10/15/2014,402,4249
10/15/2014,403,66
10/15/2014,404,468
10/15/2014,405,555
10/15/2014,406,1089
10/15/2014,407,7
10/15/2014,408,24
10/15/2014,409,40
10/15/2014,410,26
10/15/2014,411,2458
10/10/2014,412,943
10/10/2014,413,1874
10/10/2014,414,1259
10/10/2014,415,4076
10/10/2014,416,1072
10/10/2014,417,725
10/10/2014,418,519
10/10/2014,419,2316
10/8/2014,420,941
10/8/2014,421,1795
10/8/2014,422,1188
10/8/2014,423,3924
10/8/2014,424,136
10/8/2014,425,567
10/8/2014,426,651
10/8/2014,427,1354
10/8/2014,428,14
10/8/2014,429,32
10/8/2014,430,55
10/8/2014,431,34
10/8/2014,432,1018
10/8/2014,433,701
10/8/2014,434,491
10/8/2014,435,2210
10/3/2014,436,931
10/3/2014,437,1713
10/3/2014,438,1190
10/3/2014,439,3834
10/3/2014,440,934
10/3/2014,441,677
10/3/2014,442,458
10/3/2014,443,2069
10/1/2014,444,927
10/1/2014,445,1656
10/1/2014,446,1113
10/1/2014,447,3696
10/1/2014,448,280
10/1/2014,449,687
10/1/2014,450,672
10/1/2014,451,1639
10/1/2014,452,30
10/1/2014,453,42
10/1/2014,454,60
10/1/2014,455,44
10/1/2014,456,890
10/1/2014,457,664
10/1/2014,458,444
10/1/2014,459,1998
9/26/2014,460,914
9/26/2014,461,1539
9/26/2014,462,1005
9/26/2014,463,3458
9/26/2014,464,792
9/26/2014,465,623
9/26/2014,466,415
9/26/2014,467,1830
9/24/2014,468,890
9/24/2014,469,1469
9/24/2014,470,921
9/24/2014,471,3280
9/24/2014,472,469
9/24/2014,473,648
9/24/2014,474,590
9/24/2014,475,1707
9/24/2014,476,53
9/24/2014,477,44
9/24/2014,478,64
9/24/2014,479,52
9/24/2014,480,671
9/24/2014,481,593
9/24/2014,482,413
9/24/2014,483,1677
9/22/2014,484,863
9/22/2014,485,1342
9/22/2014,486,817
9/22/2014,487,3022
9/22/2014,488,670
9/22/2014,489,544
9/22/2014,490,364
9/22/2014,491,1578
9/18/2014,492,812
9/18/2014,493,1233
9/18/2014,494,675
9/18/2014,495,2710
9/18/2014,496,462
9/18/2014,497,596
9/18/2014,498,398
9/18/2014,499,1429
9/18/2014,500,57
9/18/2014,501,46
9/18/2014,502,59
9/18/2014,503,52
9/18/2014,504,631
9/18/2014,505,518
9/18/2014,506,310
9/18/2014,507,1459
9/16/2014,508,790
9/16/2014,509,1078
9/16/2014,510,539
9/16/2014,511,2407
9/16/2014,512,546
9/16/2014,513,539
9/16/2014,514,298
9/16/2014,515,1383
9/16/2014,516,69
9/16/2014,517,50
9/16/2014,518,55
9/16/2014,519,57
9/16/2014,520,563
9/16/2014,521,472
9/16/2014,522,261
9/16/2014,523,1296
9/16/2014,524,71
9/16/2014,525,44
9/16/2014,526,48
9/16/2014,527,54
9/12/2014,528,654
9/12/2014,529,974
9/12/2014,530,453
9/12/2014,531,2081
9/12/2014,532,394
9/12/2014,533,506
9/12/2014,534,286
9/12/2014,535,1186
9/12/2014,536,60
9/12/2014,537,52
9/12/2014,538,63
9/12/2014,539,57
9/12/2014,540,498
9/12/2014,541,428
9/12/2014,542,211
9/12/2014,543,1137
9/12/2014,544,76
9/12/2014,545,44
9/12/2014,546,47
9/12/2014,547,55
9/8/2014,548,634
9/8/2014,549,969
9/8/2014,550,443
9/8/2014,551,2046
9/8/2014,552,434
9/8/2014,553,525
9/8/2014,554,253
9/8/2014,555,1212
9/8/2014,556,68
9/8/2014,557,54
9/8/2014,558,57
9/8/2014,559,59
9/8/2014,560,508
9/8/2014,561,420
9/8/2014,562,296
9/8/2014,563,1224
9/8/2014,564,330
9/8/2014,565,218
9/8/2014,566,210
9/8/2014,567,758
9/8/2014,568,65
9/8/2014,569,52
9/8/2014,570,71
9/8/2014,571,62
9/5/2014,572,614
9/5/2014,573,888
9/5/2014,574,369
9/5/2014,575,1871
9/5/2014,576,414
9/5/2014,577,444
9/5/2014,578,179
9/5/2014,579,1037
9/5/2014,580,67
9/5/2014,581,50
9/5/2014,582,49
9/5/2014,583,55
9/5/2014,584,431
9/5/2014,585,401
9/5/2014,586,257
9/5/2014,587,1089
9/5/2014,588,253
9/5/2014,589,199
9/5/2014,590,171
9/5/2014,591,623
9/5/2014,592,59
9/5/2014,593,50
9/5/2014,594,67
9/5/2014,595,57
9/5/2014,596,70
9/5/2014,597,45
9/5/2014,598,70
9/5/2014,599,58
8/29/2014,600,322
8/29/2014,601,674
8/29/2014,602,382
8/29/2014,603,1378
8/29/2014,604,192
8/29/2014,605,423
8/29/2014,606,251
8/29/2014,607,866
8/29/2014,608,60
8/29/2014,609,63
8/29/2014,610,66
8/29/2014,611,63
8/29/2014,612,225
8/29/2014,613,301
8/29/2014,614,168
8/29/2014,615,694
8/29/2014,616,16
8/29/2014,617,24
8/29/2014,618,14
8/29/2014,619,54
8/29/2014,620,7
8/29/2014,621,8
8/29/2014,622,8
8/29/2014,623,8
8/29/2014,624,70
8/29/2014,625,45
8/29/2014,626,44
8/29/2014,627,50
3/11/2015,628,4162
3/11/2015,629,1879
3/11/2015,630,4
3/11/2015,631,4314
3/11/2015,632,9343
3/11/2015,633,4
3/11/2015,634,3150
3/12/2015,635,9343
3/12/2015,636,3150
3/12/2015,637,1879
3/12/2015,638,4314
3/12/2015,639,4162
3/13/2015,640,9482
3/13/2015,641,3150
3/13/2015,642,1879
3/13/2015,643,4453
3/13/2015,644,4241
3/16/2015,645,9482
3/16/2015,646,3150
3/16/2015,647,1879
3/16/2015,648,4453
3/16/2015,649,4241
3/17/2015,650,9526
3/17/2015,651,3150
3/17/2015,652,1879
3/17/2015,653,4497
3/17/2015,654,4264
3/18/2015,655,3150
3/18/2015,656,1879
3/18/2015,657,4497
3/18/2015,658,9526
3/18/2015,659,0
3/18/2015,660,0
3/18/2015,661,4264
3/20/2015,662,9555
3/20/2015,663,3150
3/20/2015,664,1879
3/20/2015,665,4526
3/20/2015,666,4283
3/23/2015,667,9593
3/23/2015,668,3151
3/23/2015,669,1879
3/23/2015,670,4563
3/23/2015,671,4296
3/24/2015,672,9602
3/24/2015,673,3151
3/24/2015,674,1879
3/24/2015,675,4572
3/24/2015,676,4301
3/25/2015,677,1879
3/25/2015,678,9602
3/25/2015,679,1
3/25/2015,680,3151
3/25/2015,681,1
3/25/2015,682,4572
3/25/2015,683,4301
3/26/2015,684,4572
3/26/2015,685,4301
3/26/2015,686,9602
3/26/2015,687,1879
3/26/2015,688,3151
3/27/2015,689,4572
3/27/2015,690,1879
3/27/2015,691,4301
3/27/2015,692,9602
3/27/2015,693,3151
4/7/2015,694,9862
4/7/2015,695,3151
4/7/2015,696,1879
4/7/2015,697,4832
4/7/2015,698,4408
4/9/2015,699,9862
4/9/2015,700,3151
4/9/2015,701,1879
4/9/2015,702,4832
4/9/2015,703,4408
4/13/2015,704,3151
4/13/2015,705,4832
4/13/2015,706,9862
4/13/2015,707,1879
4/13/2015,708,4408
4/14/2015,709,3151
4/14/2015,710,4832
4/14/2015,711,9862
4/14/2015,712,1879
4/14/2015,713,4408
4/15/2015,714,3151
4/15/2015,715,1879
4/15/2015,716,5012
4/15/2015,717,10042
4/15/2015,718,0
4/15/2015,719,0
4/15/2015,720,4486
4/16/2015,721,10042
4/16/2015,722,3151
4/16/2015,723,1879
4/16/2015,724,5012
4/16/2015,725,4486
4/17/2015,726,10042
4/17/2015,727,3151
4/17/2015,728,1879
4/17/2015,729,5012
4/17/2015,730,4486
4/20/2015,731,10042
4/20/2015,732,3151
4/20/2015,733,1879
4/20/2015,734,5012
4/20/2015,735,4486
4/21/2015,736,10042
4/21/2015,737,3151
4/21/2015,738,1879
4/21/2015,739,5012
4/21/2015,740,4486
4/22/2015,741,10212
4/22/2015,742,1879
4/22/2015,743,5182
4/22/2015,744,3151
4/22/2015,745,0
4/22/2015,746,0
4/22/2015,747,4573
4/23/2015,748,10212
4/23/2015,749,3151
4/23/2015,750,1879
4/23/2015,751,5182
4/23/2015,752,4573
4/24/2015,753,10212
4/24/2015,754,3151
4/24/2015,755,1879
4/24/2015,756,5182
4/24/2015,757,4573
4/27/2015,758,10212
4/27/2015,759,3151
4/27/2015,760,1879
4/27/2015,761,5182
4/27/2015,762,4573
4/28/2015,763,10322
4/28/2015,764,3151
4/28/2015,765,1879
4/28/2015,766,5292
4/28/2015,767,4608
4/30/2015,768,10322
4/30/2015,769,3151
4/30/2015,770,1879
4/30/2015,771,5292
4/30/2015,772,4608
5/1/2015,773,10322
5/1/2015,774,3151
5/1/2015,775,1879
5/1/2015,776,5292
5/1/2015,777,4608
5/4/2015,778,10322
5/4/2015,779,3151
5/4/2015,780,1879
5/4/2015,781,5292
5/4/2015,782,4608
5/5/2015,783,10507
5/5/2015,784,3151
5/5/2015,785,1879
5/5/2015,786,5477
5/5/2015,787,4691
5/6/2015,788,3151
5/6/2015,789,1879
5/6/2015,790,5534
5/6/2015,791,10564
5/6/2015,792,0
5/6/2015,793,0
5/6/2015,794,4716
5/7/2015,795,10564
5/7/2015,796,3151
5/7/2015,797,1879
5/7/2015,798,5534
5/7/2015,799,4716
5/8/2015,800,10564
5/8/2015,801,3151
5/8/2015,802,1879
5/8/2015,803,5534
5/8/2015,804,4716
5/11/2015,805,10604
5/11/2015,806,3151
5/11/2015,807,1879
5/11/2015,808,5574
5/11/2015,809,4769
5/12/2015,810,10604
5/12/2015,811,3151
5/12/2015,812,1879
5/12/2015,813,5574
5/12/2015,814,4769
5/13/2015,815,0
5/13/2015,816,3151
5/13/2015,817,5574
5/13/2015,818,0
5/13/2015,819,4769
5/13/2015,820,1879
5/13/2015,821,10604
5/15/2015,822,10604
5/15/2015,823,3151
5/15/2015,824,1879
5/15/2015,825,5574
5/15/2015,826,4769
5/14/2015,827,10604
5/14/2015,828,3151
5/14/2015,829,1879
5/14/2015,830,5574
5/14/2015,831,4769
5/19/2015,832,10666
5/19/2015,833,3151
5/19/2015,834,1879
5/19/2015,835,5636
5/19/2015,836,4806
5/18/2015,837,10666
5/18/2015,838,3151
5/18/2015,839,1879
5/18/2015,840,5636
5/18/2015,841,4806
5/20/2015,842,3151
5/20/2015,843,1879
5/20/2015,844,5636
5/20/2015,845,10666
5/20/2015,846,0
5/20/2015,847,0
5/20/2015,848,4806
5/21/2015,849,10666
5/21/2015,850,3151
5/21/2015,851,1879
5/21/2015,852,5636
5/21/2015,853,4806
5/22/2015,854,10666
5/22/2015,855,3151
5/22/2015,856,1879
5/22/2015,857,5636
5/22/2015,858,4806
5/26/2015,859,10666
5/26/2015,860,3151
5/26/2015,861,1879
5/26/2015,862,5636
5/26/2015,863,4806
5/25/2015,864,10666
5/25/2015,865,3151
5/25/2015,866,1879
5/25/2015,867,5636
5/25/2015,868,4806
5/27/2015,869,3151
5/27/2015,870,1879
5/27/2015,871,5636
5/27/2015,872,10666
5/27/2015,873,0
5/27/2015,874,0
5/27/2015,875,4806
5/28/2015,876,10666
5/28/2015,877,3151
5/28/2015,878,1879
5/28/2015,879,5636
5/28/2015,880,4806
5/29/2015,881,10666
5/29/2015,882,3151
5/29/2015,883,1879
5/29/2015,884,5636
5/29/2015,885,4806
6/1/2015,886,10666
6/1/2015,887,3151
6/1/2015,888,1879
6/1/2015,889,5636
6/1/2015,890,4806
6/2/2015,891,10666
6/2/2015,892,3151
6/2/2015,893,1879
6/2/2015,894,5636
6/2/2015,895,4806
6/3/2015,896,3151
6/3/2015,897,1879
6/3/2015,898,5636
6/3/2015,899,10666
6/3/2015,900,0
6/3/2015,901,0
6/3/2015,902,4806
6/4/2015,903,10666
6/4/2015,904,3151
6/4/2015,905,1879
6/4/2015,906,5636
6/4/2015,907,4806
6/5/2015,908,10666
6/5/2015,909,3151
6/5/2015,910,1879
6/5/2015,911,5636
6/5/2015,912,4806
6/8/2015,913,10666
6/8/2015,914,3151
6/8/2015,915,1879
6/8/2015,916,5636
6/8/2015,917,4806
6/9/2015,918,10666
6/9/2015,919,3151
6/9/2015,920,1879
6/9/2015,921,5636
6/9/2015,922,4806
6/10/2015,923,0
6/10/2015,924,3151
6/10/2015,925,4806
6/10/2015,926,1879
6/10/2015,927,0
6/10/2015,928,5636
6/10/2015,929,10666
6/11/2015,930,10666
6/11/2015,931,3151
6/11/2015,932,1879
6/11/2015,933,5636
6/11/2015,934,4806
6/12/2015,935,10666
6/12/2015,936,3151
6/12/2015,937,1879
6/12/2015,938,5636
6/12/2015,939,4806
6/15/2015,940,10666
6/15/2015,941,3151
6/15/2015,942,1879
6/15/2015,943,5636
6/15/2015,944,4806
6/16/2015,945,10666
6/16/2015,946,3151
6/16/2015,947,1879
6/16/2015,948,5636
6/16/2015,949,4806
6/17/2015,950,3151
6/17/2015,951,1879
6/17/2015,952,5636
