Date,ID,Target
10/15/2014,550,1184
10/15/2014,551,190
10/15/2014,552,98
10/15/2014,553,1472
10/15/2014,554,289
10/15/2014,555,19
10/15/2014,556,89
10/15/2014,557,397
10/15/2014,558,24
10/15/2014,559,10
10/15/2014,560,91
10/15/2014,561,27
10/15/2014,562,653
10/15/2014,563,190
10/15/2014,564,100
10/15/2014,565,843
10/10/2014,566,1097
10/10/2014,567,180
10/10/2014,568,73
10/10/2014,569,1350
10/10/2014,570,598
10/10/2014,571,180
10/10/2014,572,100
10/10/2014,573,778
10/8/2014,574,1044
10/8/2014,575,180
10/8/2014,576,74
10/8/2014,577,1298
10/8/2014,578,253
10/8/2014,579,13
10/8/2014,580,65
10/8/2014,581,331
10/8/2014,582,24
10/8/2014,583,7
10/8/2014,584,88
10/8/2014,585,26
10/8/2014,586,587
10/8/2014,587,179
10/8/2014,588,200
10/8/2014,589,768
10/3/2014,590,977
10/3/2014,591,177
10/3/2014,592,45
10/3/2014,593,1199
10/3/2014,594,562
10/3/2014,595,177
10/3/2014,596,100
10/3/2014,597,739
10/1/2014,598,950
10/1/2014,599,170
10/1/2014,600,37
10/1/2014,601,1157
10/1/2014,602,230
10/1/2014,603,14
10/1/2014,604,23
10/1/2014,605,270
10/1/2014,606,24
10/1/2014,607,8
10/1/2014,608,62
10/1/2014,609,23
10/1/2014,610,535
10/1/2014,611,170
10/1/2014,612,5
10/1/2014,613,710
9/26/2014,614,876
9/26/2014,615,162
9/26/2014,616,36
9/26/2014,617,1074
9/26/2014,618,481
9/26/2014,619,162
9/26/2014,620,5
9/26/2014,621,648
9/24/2014,622,832
9/24/2014,623,162
9/24/2014,624,28
9/24/2014,625,1022
9/24/2014,626,256
9/24/2014,627,14
9/24/2014,628,22
9/24/2014,629,292
9/24/2014,630,31
9/24/2014,631,9
9/24/2014,632,79
9/24/2014,633,29
9/24/2014,634,468
9/24/2014,635,162
9/24/2014,636,5
9/24/2014,637,635
9/22/2014,638,818
9/22/2014,639,162
9/22/2014,640,28
9/22/2014,641,1008
9/22/2014,642,465
9/22/2014,643,162
9/22/2014,644,5
9/22/2014,645,632
9/18/2014,646,750
9/18/2014,647,162
9/18/2014,648,30
9/18/2014,649,942
9/18/2014,650,266
9/18/2014,651,21
9/18/2014,652,25
9/18/2014,653,312
9/18/2014,654,36
9/18/2014,655,13
9/18/2014,656,83
9/18/2014,657,33
9/18/2014,658,435
9/18/2014,659,161
9/18/2014,660,5
9/18/2014,661,601
9/16/2014,662,743
9/16/2014,663,162
9/16/2014,664,31
9/16/2014,665,936
9/16/2014,666,276
9/16/2014,667,21
9/16/2014,668,11
9/16/2014,669,308
9/16/2014,670,37
9/16/2014,671,13
9/16/2014,672,35
9/16/2014,673,33
9/16/2014,674,429
9/16/2014,675,162
9/16/2014,676,4
9/16/2014,677,595
9/16/2014,678,58
9/16/2014,679,100
9/16/2014,680,13
9/16/2014,681,64
9/12/2014,682,678
9/12/2014,683,151
9/12/2014,684,32
9/12/2014,685,861
9/12/2014,686,285
9/12/2014,687,12
9/12/2014,688,27
9/12/2014,689,324
9/12/2014,690,42
9/12/2014,691,8
9/12/2014,692,84
9/12/2014,693,38
9/12/2014,694,403
9/12/2014,695,150
9/12/2014,696,4
9/12/2014,697,557
9/12/2014,698,59
9/12/2014,699,99
9/12/2014,700,12
9/12/2014,701,65
9/8/2014,702,664
9/8/2014,703,151
9/8/2014,704,47
9/8/2014,705,862
9/8/2014,706,286
9/8/2014,707,18
9/8/2014,708,35
9/8/2014,709,339
9/8/2014,710,43
9/8/2014,711,12
9/8/2014,712,74
9/8/2014,713,39
9/8/2014,714,400
9/8/2014,715,151
9/8/2014,716,4
9/8/2014,717,555
9/8/2014,718,120
9/8/2014,719,35
9/8/2014,720,100
9/8/2014,721,155
9/8/2014,722,30
9/8/2014,723,23
9/8/2014,724,100
9/8/2014,725,28
9/5/2014,726,604
9/5/2014,727,152
9/5/2014,728,56
9/5/2014,729,812
9/5/2014,730,226
9/5/2014,731,19
9/5/2014,732,44
9/5/2014,733,289
9/5/2014,734,37
9/5/2014,735,13
9/5/2014,736,79
9/5/2014,737,36
9/5/2014,738,362
9/5/2014,739,152
9/5/2014,740,250
9/5/2014,741,517
9/5/2014,742,117
9/5/2014,743,19
9/5/2014,744,150
9/5/2014,745,137
9/5/2014,746,32
9/5/2014,747,13
9/5/2014,748,33
9/5/2014,749,26
9/5/2014,750,60
9/5/2014,751,100
9/5/2014,752,5
9/5/2014,753,64
8/29/2014,754,482
8/29/2014,755,141
8/29/2014,756,25
8/29/2014,757,648
8/29/2014,758,131
8/29/2014,759,7
8/29/2014,760,20
8/29/2014,761,158
8/29/2014,762,27
8/29/2014,763,5
8/29/2014,764,80
8/29/2014,765,24
8/29/2014,766,287
8/29/2014,767,141
8/29/2014,768,200
8/29/2014,769,430
8/29/2014,770,8
8/29/2014,771,100
8/29/2014,772,100
8/29/2014,773,8
8/29/2014,774,250
8/29/2014,775,100
8/29/2014,776,100
8/29/2014,777,200
8/29/2014,778,60
8/29/2014,779,100
8/29/2014,780,8
8/29/2014,781,66
3/11/2015,782,144
3/11/2015,783,1778
3/11/2015,784,144
3/11/2015,785,22
3/11/2015,786,2170
3/11/2015,787,392
3/11/2015,788,2871
3/11/2015,789,3285
3/11/2015,790,392
3/12/2015,791,3330
3/12/2015,792,2901
3/12/2015,793,395
3/12/2015,794,34
3/12/2015,795,2187
3/12/2015,796,1792
3/12/2015,797,395
3/13/2015,798,3331
3/13/2015,799,2911
3/13/2015,800,395
3/13/2015,801,25
3/13/2015,802,2192
3/13/2015,803,1797
3/13/2015,804,395
3/16/2015,805,3373
3/16/2015,806,2957
3/16/2015,807,395
3/16/2015,808,21
3/16/2015,809,2216
3/16/2015,810,1821
3/16/2015,811,395
3/17/2015,812,3389
3/17/2015,813,2966
3/17/2015,814,395
3/17/2015,815,28
3/17/2015,816,2224
3/17/2015,817,1829
3/17/2015,818,395
3/18/2015,819,2966
3/18/2015,820,395
3/18/2015,821,28
3/18/2015,822,3389
3/18/2015,823,204
3/18/2015,824,204
3/18/2015,825,1829
3/18/2015,826,395
3/18/2015,827,2224
3/20/2015,828,3404
3/20/2015,829,2988
3/20/2015,830,395
3/20/2015,831,21
3/20/2015,832,2241
3/20/2015,833,1846
3/20/2015,834,395
3/23/2015,835,3420
3/23/2015,836,3007
3/23/2015,837,398
3/23/2015,838,15
3/23/2015,839,2261
3/23/2015,840,1863
3/23/2015,841,398
3/24/2015,842,3429
3/24/2015,843,3011
3/24/2015,844,398
3/24/2015,845,20
3/24/2015,846,2263
3/24/2015,847,1865
3/24/2015,848,398
3/25/2015,849,1865
3/25/2015,850,198
3/25/2015,851,398
3/25/2015,852,2263
3/25/2015,853,198
3/25/2015,854,3011
3/25/2015,855,398
3/25/2015,856,20
3/25/2015,857,3429
3/26/2015,858,29
3/26/2015,859,2273
3/26/2015,860,1875
3/26/2015,861,398
3/26/2015,862,3032
3/26/2015,863,3459
3/26/2015,864,398
3/27/2015,865,3466
3/27/2015,866,398
3/27/2015,867,2276
3/27/2015,868,3042
3/27/2015,869,26
3/27/2015,870,1878
3/27/2015,871,398
4/7/2015,872,3515
4/7/2015,873,3089
4/7/2015,874,414
4/7/2015,875,12
4/7/2015,876,2333
4/7/2015,877,1919
4/7/2015,878,414
4/9/2015,879,3515
4/9/2015,880,3093
4/9/2015,881,414
4/9/2015,882,8
4/9/2015,883,2335
4/9/2015,884,1921
4/9/2015,885,414
4/13/2015,886,3112
4/13/2015,887,15
4/13/2015,888,414
4/13/2015,889,3541
4/13/2015,890,414
4/13/2015,891,2342
4/13/2015,892,1928
4/14/2015,893,3117
4/14/2015,894,17
4/14/2015,895,414
4/14/2015,896,3548
4/14/2015,897,414
4/14/2015,898,2346
4/14/2015,899,1932
4/15/2015,900,3117
4/15/2015,901,414
4/15/2015,902,17
4/15/2015,903,3548
4/15/2015,904,106
4/15/2015,905,106
4/15/2015,906,1932
4/15/2015,907,414
4/15/2015,908,2346
4/16/2015,909,3566
4/16/2015,910,3124
4/16/2015,911,414
4/16/2015,912,28
4/16/2015,913,2348
4/16/2015,914,1934
4/16/2015,915,414
4/17/2015,916,3569
4/17/2015,917,3126
4/17/2015,918,414
4/17/2015,919,29
4/17/2015,920,2351
4/17/2015,921,1937
4/17/2015,922,414
4/20/2015,923,3565
4/20/2015,924,3133
4/20/2015,925,415
4/20/2015,926,17
4/20/2015,927,2357
4/20/2015,928,1942
4/20/2015,929,415
4/21/2015,930,3565
4/21/2015,931,3136
4/21/2015,932,415
4/21/2015,933,14
4/21/2015,934,2358
4/21/2015,935,1943
4/21/2015,936,415
4/22/2015,937,415
4/22/2015,938,1943
4/22/2015,939,2358
4/22/2015,940,70
4/22/2015,941,14
4/22/2015,942,3565
4/22/2015,943,70
4/22/2015,944,3136
4/22/2015,945,415
4/23/2015,946,3568
4/23/2015,947,3144
4/23/2015,948,415
4/23/2015,949,9
4/23/2015,950,2362
4/23/2015,951,1947
4/23/2015,952,415
4/24/2015,953,3576
4/24/2015,954,3145
4/24/2015,955,415
4/24/2015,956,16
4/24/2015,957,2365
4/24/2015,958,1950
4/24/2015,959,415
4/27/2015,960,3585
4/27/2015,961,3154
4/27/2015,962,415
4/27/2015,963,16
4/27/2015,964,2374
4/27/2015,965,1959
4/27/2015,966,415
4/28/2015,967,3584
4/28/2015,968,3158
4/28/2015,969,415
4/28/2015,970,11
4/28/2015,971,2377
4/28/2015,972,1962
4/28/2015,973,415
4/30/2015,974,3581
4/30/2015,975,3159
4/30/2015,976,415
4/30/2015,977,7
4/30/2015,978,2381
4/30/2015,979,1966
4/30/2015,980,415
5/1/2015,981,3578
5/1/2015,982,3161
5/1/2015,983,415
5/1/2015,984,200
5/1/2015,985,2383
5/1/2015,986,1968
5/1/2015,987,415
5/4/2015,988,3591
5/4/2015,989,3163
5/4/2015,990,415
5/4/2015,991,13
5/4/2015,992,2385
5/4/2015,993,1970
5/4/2015,994,415
5/5/2015,995,3589
5/5/2015,996,3167
5/5/2015,997,415
5/5/2015,998,7
5/5/2015,999,2386
5/5/2015,1000,1971
5/5/2015,1001,415
5/6/2015,1002,3167
5/6/2015,1003,415
5/6/2015,1004,7
5/6/2015,1005,3589
5/6/2015,1006,50
5/6/2015,1007,50
5/6/2015,1008,1971
5/6/2015,1009,415
5/6/2015,1010,2386
5/7/2015,1011,3592
5/7/2015,1012,3170
5/7/2015,1013,415
5/7/2015,1014,7
5/7/2015,1015,2387
5/7/2015,1016,1972
5/7/2015,1017,415
5/8/2015,1018,3592
5/8/2015,1019,3170
5/8/2015,1020,415
5/8/2015,1021,7
5/8/2015,1022,2387
5/8/2015,1023,1972
5/8/2015,1024,415
5/11/2015,1025,3599
5/11/2015,1026,3173
5/11/2015,1027,415
5/11/2015,1028,11
5/11/2015,1029,2391
5/11/2015,1030,1976
5/11/2015,1031,415
5/12/2015,1032,3597
5/12/2015,1033,3174
5/12/2015,1034,415
5/12/2015,1035,8
5/12/2015,1036,2392
5/12/2015,1037,1977
5/12/2015,1038,415
5/13/2015,1039,415
5/13/2015,1040,11
5/13/2015,1041,3599
5/13/2015,1042,38
5/13/2015,1043,415
5/13/2015,1044,2391
5/13/2015,1045,3173
5/13/2015,1046,38
5/13/2015,1047,1976
5/15/2015,1048,3619
5/15/2015,1049,3189
5/15/2015,1050,419
5/15/2015,1051,11
5/15/2015,1052,2401
5/15/2015,1053,1982
5/15/2015,1054,419
5/14/2015,1055,3615
5/14/2015,1056,3187
5/14/2015,1057,419
5/14/2015,1058,9
5/14/2015,1059,2399
5/14/2015,1060,1980
5/14/2015,1061,419
5/19/2015,1062,3635
5/19/2015,1063,3201
5/19/2015,1064,419
5/19/2015,1065,15
5/19/2015,1066,2407
5/19/2015,1067,1988
5/19/2015,1068,419
5/18/2015,1069,3626
5/18/2015,1070,3195
5/18/2015,1071,419
5/18/2015,1072,12
5/18/2015,1073,2405
5/18/2015,1074,1986
5/18/2015,1075,419
5/20/2015,1076,3201
5/20/2015,1077,415
5/20/2015,1078,15
5/20/2015,1079,3635
5/20/2015,1080,43
5/20/2015,1081,43
5/20/2015,1082,1988
5/20/2015,1083,419
5/20/2015,1084,2407
5/21/2015,1085,3649
5/21/2015,1086,3204
5/21/2015,1087,419
5/21/2015,1088,26
5/21/2015,1089,2409
5/21/2015,1090,1990
5/21/2015,1091,419
5/22/2015,1092,3647
5/22/2015,1093,3205
5/22/2015,1094,419
5/22/2015,1095,23
5/22/2015,1096,2412
5/22/2015,1097,1993
5/22/2015,1098,419
5/26/2015,1099,3641
5/26/2015,1100,3210
5/26/2015,1101,419
5/26/2015,1102,12
5/26/2015,1103,2420
5/26/2015,1104,2001
5/26/2015,1105,419
5/25/2015,1106,3640
5/25/2015,1107,3208
